classe,objeto,arquivo,data,hora,casa,fundo,dia,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO
tesoura,tesouraB,tesouraB2.jpg,19/04/2021,23:03,1,azul,0,tesouraB2.jpg,2.9 MB,iPhone 8,2021:04:19 23:03:43,3024x4032,4.0 mm,1/15,1.8,64
tesoura,tesouraB,tesouraB20.jpg,20/04/2021,09:56,1,azul,1,tesouraB20.jpg,4.6 MB,iPhone 8,2021:04:20 09:57:00,4032x3024,4.0 mm,1/34,1.8,25
tesoura,tesouraB,tesouraB21.jpg,20/04/2021,09:57,1,azul,1,tesouraB21.jpg,4.5 MB,iPhone 8,2021:04:20 09:57:06,4032x3024,4.0 mm,1/34,1.8,25
tesoura,tesouraB,tesouraB22.jpg,20/04/2021,10:00,1,branco,1,tesouraB22.jpg,2.7 MB,iPhone 8,2021:04:20 10:00:33,4032x3024,4.0 mm,1/120,1.8,20
tesoura,tesouraB,tesouraB23.jpg,20/04/2021,10:00,1,branco,1,tesouraB23.jpg,2.7 MB,iPhone 8,2021:04:20 10:00:37,4032x3024,4.0 mm,1/120,1.8,25
tesoura,tesouraB,tesouraB24.jpg,20/04/2021,10:00,1,branco,1,tesouraB24.jpg,2.5 MB,iPhone 8,2021:04:20 10:00:42,4032x3024,4.0 mm,1/120,1.8,20
tesoura,tesouraB,tesouraB25.jpg,20/04/2021,10:04,1,preto,1,tesouraB25.jpg,4.2 MB,iPhone 8,2021:04:20 10:04:35,4032x3024,4.0 mm,1/15,1.8,64
tesoura,tesouraB,tesouraB26.jpg,20/04/2021,10:04,1,preto,1,tesouraB26.jpg,4.0 MB,iPhone 8,2021:04:20 10:04:39,4032x3024,4.0 mm,1/15,1.8,80
tesoura,tesouraB,tesouraB27.jpg,20/04/2021,10:04,1,preto,1,tesouraB27.jpg,3.3 MB,iPhone 8,2021:04:20 10:04:43,4032x3024,4.0 mm,1/15,1.8,80
tesoura,tesouraB,tesouraB28.jpg,20/04/2021,10:13,0,azul,1,tesouraB28.jpg,4.2 MB,iPhone 8,2021:04:20 10:14:00,4032x3024,4.0 mm,1/40,1.8,20
tesoura,tesouraB,tesouraB29.jpg,20/04/2021,10:14,0,azul,1,tesouraB29.jpg,4.3 MB,iPhone 8,2021:04:20 10:14:05,4032x3024,4.0 mm,1/40,1.8,25
tesoura,tesouraB,tesouraB3.jpg,19/04/2021,23:03,1,azul,0,tesouraB3.jpg,2.8 MB,iPhone 8,2021:04:19 23:03:48,3024x4032,4.0 mm,1/15,1.8,64
tesoura,tesouraB,tesouraB30.jpg,20/04/2021,10:14,0,azul,1,tesouraB30.jpg,4.7 MB,iPhone 8,2021:04:20 10:14:12,4032x3024,4.0 mm,1/40,1.8,25
tesoura,tesouraB,tesouraB31.jpg,20/04/2021,10:17,0,branco,1,tesouraB31.jpg,2.6 MB,iPhone 8,2021:04:20 10:17:41,4032x3024,4.0 mm,1/286,1.8,20
tesoura,tesouraB,tesouraB32.jpg,20/04/2021,10:17,0,branco,1,tesouraB32.jpg,2.9 MB,iPhone 8,2021:04:20 10:17:48,4032x3024,4.0 mm,1/262,1.8,20
tesoura,tesouraB,tesouraB33.jpg,20/04/2021,10:17,0,branco,1,tesouraB33.jpg,2.7 MB,iPhone 8,2021:04:20 10:17:54,4032x3024,4.0 mm,1/277,1.8,20
tesoura,tesouraB,tesouraB34.jpg,20/04/2021,10:22,0,preto,1,tesouraB34.jpg,4.2 MB,iPhone 8,2021:04:20 10:22:01,3024x4032,4.0 mm,1/30,1.8,25
tesoura,tesouraB,tesouraB35.jpg,20/04/2021,10:22,0,preto,1,tesouraB35.jpg,3.9 MB,iPhone 8,2021:04:20 10:22:07,3024x4032,4.0 mm,1/120,1.8,64
tesoura,tesouraB,tesouraB36.jpg,20/04/2021,10:22,0,preto,1,tesouraB36.jpg,4.1 MB,iPhone 8,2021:04:20 10:22:12,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraB,tesouraB4.jpg,19/04/2021,23:11,1,branco,0,tesouraB4.jpg,1475 kB,iPhone 8,2021:04:19 23:11:37,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraB,tesouraB5.jpg,19/04/2021,23:11,1,branco,0,tesouraB5.jpg,1391 kB,iPhone 8,2021:04:19 23:11:39,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraB,tesouraB6.jpg,19/04/2021,23:11,1,branco,0,tesouraB6.jpg,1399 kB,iPhone 8,2021:04:19 23:11:41,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraB,tesouraB7.jpg,19/04/2021,23:13,1,preto,0,tesouraB7.jpg,2.8 MB,iPhone 8,2021:04:19 23:13:49,4032x3024,4.0 mm,1/12,1.8,100
tesoura,tesouraB,tesouraB8.jpg,19/04/2021,23:13,1,preto,0,tesouraB8.jpg,3.0 MB,iPhone 8,2021:04:19 23:13:52,4032x3024,4.0 mm,1/13,1.8,100
tesoura,tesouraB,tesouraB9.jpg,19/04/2021,23:13,1,preto,0,tesouraB9.jpg,2.7 MB,iPhone 8,2021:04:19 23:13:54,4032x3024,4.0 mm,1/12,1.8,100
tesoura,tesouraC,tesouraC1.jpg,19/04/2021,23:05,1,azul,0,tesouraC1.jpg,2.2 MB,iPhone 8,2021:04:19 23:05:18,4032x3024,4.0 mm,1/15,1.8,64
tesoura,tesouraC,tesouraC10.jpg,19/04/2021,23:24,0,azul,0,tesouraC10.jpg,1884 kB,iPhone 8,2021:04:19 23:24:11,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraC,tesouraC11.jpg,19/04/2021,23:24,0,azul,0,tesouraC11.jpg,1872 kB,iPhone 8,2021:04:19 23:24:13,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraC,tesouraC12.jpg,19/04/2021,23:24,0,azul,0,tesouraC12.jpg,2.2 MB,iPhone 8,2021:04:19 23:24:16,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraC,tesouraC14.jpg,19/04/2021,23:26,0,branco,0,tesouraC14.jpg,1089 kB,iPhone 8,2021:04:19 23:26:54,3024x4032,4.0 mm,1/16,1.8,100
tesoura,tesouraC,tesouraC15.jpg,19/04/2021,23:26,0,branco,0,tesouraC15.jpg,1203 kB,iPhone 8,2021:04:19 23:26:56,3024x4032,4.0 mm,1/16,1.8,100
tesoura,tesouraC,tesouraC16.jpg,19/04/2021,23:35,0,preto,0,tesouraC16.jpg,1684 kB,iPhone 8,2021:04:19 23:35:08,4032x3024,4.0 mm,1/4,1.8,125
tesoura,tesouraC,tesouraC17.jpg,19/04/2021,23:35,0,preto,0,tesouraC17.jpg,1370 kB,iPhone 8,2021:04:19 23:35:11,4032x3024,4.0 mm,1/4,1.8,100
tesoura,tesouraC,tesouraC18.jpg,19/04/2021,23:35,0,preto,0,tesouraC18.jpg,2037 kB,iPhone 8,2021:04:19 23:35:57,4032x3024,4.0 mm,1/4,1.8,125
tesoura,tesouraC,tesouraC19.jpg,20/04/2021,09:57,1,azul,1,tesouraC19.jpg,4.5 MB,iPhone 8,2021:04:20 09:57:18,4032x3024,4.0 mm,1/34,1.8,25
tesoura,tesouraC,tesouraC2.jpg,19/04/2021,23:05,1,azul,0,tesouraC2.jpg,2.3 MB,iPhone 8,2021:04:19 23:05:20,4032x3024,4.0 mm,1/15,1.8,64
tesoura,tesouraC,tesouraC20.jpg,20/04/2021,09:57,1,azul,1,tesouraC20.jpg,4.5 MB,iPhone 8,2021:04:20 09:57:41,4032x3024,4.0 mm,1/34,1.8,25
tesoura,tesouraC,tesouraC21.jpg,20/04/2021,09:57,1,azul,1,tesouraC21.jpg,4.1 MB,iPhone 8,2021:04:20 09:57:46,4032x3024,4.0 mm,1/34,1.8,25
tesoura,tesouraC,tesouraC22.jpg,20/04/2021,10:00,1,branco,1,tesouraC22.jpg,2.7 MB,iPhone 8,2021:04:20 10:00:51,4032x3024,4.0 mm,1/120,1.8,25
tesoura,tesouraC,tesouraC23.jpg,20/04/2021,10:00,1,branco,1,tesouraC23.jpg,2.6 MB,iPhone 8,2021:04:20 10:00:58,4032x3024,4.0 mm,1/120,1.8,25
tesoura,tesouraC,tesouraC24.jpg,20/04/2021,10:01,1,branco,1,tesouraC24.jpg,2.5 MB,iPhone 8,2021:04:20 10:01:05,4032x3024,4.0 mm,1/120,1.8,32
tesoura,tesouraC,tesouraC25.jpg,20/04/2021,10:04,1,preto,1,tesouraC25.jpg,3.7 MB,iPhone 8,2021:04:20 10:04:55,4032x3024,4.0 mm,1/15,1.8,64
tesoura,tesouraC,tesouraC26.jpg,20/04/2021,10:05,1,preto,1,tesouraC26.jpg,3.6 MB,iPhone 8,2021:04:20 10:05:01,4032x3024,4.0 mm,1/15,1.8,64
tesoura,tesouraC,tesouraC27.jpg,20/04/2021,10:05,1,preto,1,tesouraC27.jpg,3.3 MB,iPhone 8,2021:04:20 10:05:05,4032x3024,4.0 mm,1/15,1.8,64
tesoura,tesouraC,tesouraC28.jpg,20/04/2021,10:14,0,azul,1,tesouraC28.jpg,4.1 MB,iPhone 8,2021:04:20 10:14:21,3024x4032,4.0 mm,1/40,1.8,25
tesoura,tesouraC,tesouraC29.jpg,20/04/2021,10:14,0,azul,1,tesouraC29.jpg,4.0 MB,iPhone 8,2021:04:20 10:14:28,3024x4032,4.0 mm,1/40,1.8,25
tesoura,tesouraC,tesouraC3.jpg,19/04/2021,23:05,1,azul,0,tesouraC3.jpg,3.1 MB,iPhone 8,2021:04:19 23:05:26,4032x3024,4.0 mm,1/15,1.8,50
tesoura,tesouraC,tesouraC30.jpg,20/04/2021,10:14,0,azul,1,tesouraC30.jpg,4.2 MB,iPhone 8,2021:04:20 10:14:33,3024x4032,4.0 mm,1/30,1.8,20
tesoura,tesouraC,tesouraC31.jpg,20/04/2021,10:18,0,branco,1,tesouraC31.jpg,2.5 MB,iPhone 8,2021:04:20 10:18:03,3024x4032,4.0 mm,1/217,1.8,20
tesoura,tesouraC,tesouraC32.jpg,20/04/2021,10:18,0,branco,1,tesouraC32.jpg,2.5 MB,iPhone 8,2021:04:20 10:18:10,3024x4032,4.0 mm,1/200,1.8,20
tesoura,tesouraC,tesouraC33.jpg,20/04/2021,10:18,0,branco,1,tesouraC33.jpg,2.6 MB,iPhone 8,2021:04:20 10:18:15,3024x4032,4.0 mm,1/191,1.8,20
tesoura,tesouraC,tesouraC34.jpg,20/04/2021,10:22,0,preto,1,tesouraC34.jpg,4.0 MB,iPhone 8,2021:04:20 10:22:20,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraC,tesouraC35.jpg,20/04/2021,10:22,0,preto,1,tesouraC35.jpg,3.7 MB,iPhone 8,2021:04:20 10:22:25,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraC,tesouraC36.jpg,20/04/2021,10:22,0,preto,1,tesouraC36.jpg,4.0 MB,iPhone 8,2021:04:20 10:22:31,4032x3024,4.0 mm,1/30,1.8,25
tesoura,tesouraC,tesouraC5.jpg,19/04/2021,23:11,1,branco,0,tesouraC4.jpg,1235 kB,iPhone 8,2021:04:19 23:11:49,4032x3024,4.0 mm,1/30,1.8,32
tesoura,tesouraC,tesouraC5.jpg,19/04/2021,23:12,1,branco,0,tesouraC5.jpg,1253 kB,iPhone 8,2021:04:19 23:12:03,4032x3024,4.0 mm,1/30,1.8,32
tesoura,tesouraC,tesouraC6.jpg,19/04/2021,23:12,1,branco,0,tesouraC6.jpg,1443 kB,iPhone 8,2021:04:19 23:12:05,4032x3024,4.0 mm,1/30,1.8,32
tesoura,tesouraC,tesouraC7.jpg,19/04/2021,23:14,1,preto,0,tesouraC7.jpg,2.5 MB,iPhone 8,2021:04:19 23:14:05,4032x3024,4.0 mm,1/13,1.8,100
tesoura,tesouraC,tesouraC8.jpg,19/04/2021,23:14,1,preto,0,tesouraC8.jpg,2.2 MB,iPhone 8,2021:04:19 23:14:08,4032x3024,4.0 mm,1/13,1.8,100
tesoura,tesouraC,tesouraC9.jpg,19/04/2021,23:14,1,preto,0,tesouraC9.jpg,2.5 MB,iPhone 8,2021:04:19 23:14:10,4032x3024,4.0 mm,1/13,1.8,100
dentealho,dentealhoA,dentealhoA01.jpg,17/05/2021,16:50,0,branco,1,dentealhoA01.jpg,176 kB,Redmi 7,2021:05:17 16:50:35,2250x4000,3.8 mm,1/113,2.2,100
dentealho,dentealhoA,dentealhoA02.jpg,17/05/2021,16:52,0,bege,1,dentealhoA02.jpg,184 kB,Redmi 7,2021:05:17 16:52:54,2250x4000,3.8 mm,1/120,2.2,200
dentealho,dentealhoA,dentealhoA03.jpg,17/05/2021,16:54,0,preto,1,dentealhoA03.jpg,1796 kB,Redmi 7,2021:05:17 16:54:56,2250x4000,3.8 mm,1/20,2.2,800
dentealho,dentealhoA,dentealhoA04.jpg,17/05/2021,17:12,1,branco,1,dentealhoA04.jpg,694 kB,Redmi 7,2021:05:17 17:12:50,2250x4000,3.8 mm,1/50,2.2,400
dentealho,dentealhoA,dentealhoA05.jpg,17/05/2021,17:14,1,bege,1,dentealhoA05.jpg,205 kB,Redmi 7,2021:05:17 17:14:36,2250x4000,3.8 mm,1/25,2.2,500
dentealho,dentealhoA,dentealhoA06.jpg,17/05/2021,17:17,1,preto,1,dentealhoA06.jpg,2.4 MB,Redmi 7,2021:05:17 17:17:43,2250x4000,3.8 mm,1/12,2.2,1600
dentealho,dentealhoA,dentealhoA07.jpg,17/05/2021,17:26,1,branco,0,dentealhoA07.jpg,201 kB,Redmi 7,2021:05:17 17:26:31,2250x4000,3.8 mm,1/25,2.2,400
dentealho,dentealhoA,dentealhoA08.jpg,17/05/2021,17:28,1,bege,0,dentealhoA08.jpg,180 kB,Redmi 7,2021:05:17 17:28:42,2250x4000,3.8 mm,1/25,2.2,640
dentealho,dentealhoA,dentealhoA09.jpg,17/05/2021,17:30,1,preto,0,dentealhoA09.jpg,1382 kB,Redmi 7,2021:05:17 17:30:39,2250x4000,3.8 mm,1/12,2.2,3200
dentealho,dentealhoA,dentealhoA10.jpg,17/05/2021,17:37,0,branco,0,dentealhoA10.jpg,1302 kB,Redmi 7,2021:05:17 17:37:32,2250x4000,3.8 mm,1/12,2.2,9600
dentealho,dentealhoA,dentealhoA11.jpg,17/05/2021,17:39,0,bege,0,dentealhoA11.jpg,977 kB,Redmi 7,2021:05:17 17:39:29,2250x4000,3.8 mm,1/12,2.2,9600
dentealho,dentealhoA,dentealhoA12.jpg,17/05/2021,17:41,0,preto,0,dentealhoA12.jpg,172 kB,Redmi 7,2021:05:17 17:41:29,2250x4000,3.8 mm,1/12,2.2,9600
dentealho,dentealhoB,dentealhoB01.jpg,17/05/2021,16:50,0,branco,1,dentealhoB01.jpg,183 kB,Redmi 7,2021:05:17 16:50:56,2250x4000,3.8 mm,1/113,2.2,100
dentealho,dentealhoB,dentealhoB02.jpg,17/05/2021,16:53,0,bege,1,dentealhoB02.jpg,187 kB,Redmi 7,2021:05:17 16:53:01,2250x4000,3.8 mm,1/120,2.2,200
dentealho,dentealhoB,dentealhoB03.jpg,17/05/2021,16:55,0,preto,1,dentealhoB03.jpg,1979 kB,Redmi 7,2021:05:17 16:55:04,2250x4000,3.8 mm,1/24,2.2,800
dentealho,dentealhoB,dentealhoB04.jpg,17/05/2021,17:13,1,branco,1,dentealhoB04.jpg,798 kB,Redmi 7,2021:05:17 17:13:06,2250x4000,3.8 mm,1/50,2.2,400
dentealho,dentealhoB,dentealhoB05.jpg,17/05/2021,17:14,1,bege,1,dentealhoB05.jpg,214 kB,Redmi 7,2021:05:17 17:14:42,2250x4000,3.8 mm,1/25,2.2,500
dentealho,dentealhoB,dentealhoB06.jpg,17/05/2021,17:18,1,preto,1,dentealhoB06.jpg,2.3 MB,Redmi 7,2021:05:17 17:18:03,2250x4000,3.8 mm,1/12,2.2,1600
dentealho,dentealhoB,dentealhoB07.jpg,17/05/2021,17:26,1,branco,0,dentealhoB07.jpg,198 kB,Redmi 7,2021:05:17 17:26:42,2250x4000,3.8 mm,1/25,2.2,400
dentealho,dentealhoB,dentealhoB08.jpg,17/05/2021,17:29,1,bege,0,dentealhoB08.jpg,180 kB,Redmi 7,2021:05:17 17:29:00,2250x4000,3.8 mm,1/25,2.2,640
dentealho,dentealhoB,dentealhoB09.jpg,17/05/2021,17:30,1,preto,0,dentealhoB09.jpg,1524 kB,Redmi 7,2021:05:17 17:30:50,2250x4000,3.8 mm,1/12,2.2,3200
dentealho,dentealhoB,dentealhoB10.jpg,17/05/2021,17:37,0,branco,0,dentealhoB10.jpg,1366 kB,Redmi 7,2021:05:17 17:37:42,2250x4000,3.8 mm,1/12,2.2,9600
dentealho,dentealhoB,dentealhoB11.jpg,17/05/2021,17:39,0,bege,0,dentealhoB11.jpg,1050 kB,Redmi 7,2021:05:17 17:39:39,2250x4000,3.8 mm,1/12,2.2,9600
dentealho,dentealhoB,dentealhoB12.jpg,17/05/2021,17:41,0,preto,0,dentealhoB12.jpg,198 kB,Redmi 7,2021:05:17 17:41:40,2250x4000,3.8 mm,1/12,2.2,9600
dentealho,dentealhoC,dentealhoC01.jpg,17/05/2021,16:51,0,branco,1,dentealhoC01.jpg,186 kB,Redmi 7,2021:05:17 16:51:06,2250x4000,3.8 mm,1/124,2.2,100
dentealho,dentealhoC,dentealhoC02.jpg,17/05/2021,16:53,0,bege,1,dentealhoC02.jpg,185 kB,Redmi 7,2021:05:17 16:53:08,2250x4000,3.8 mm,1/120,2.2,200
dentealho,dentealhoC,dentealhoC03.jpg,17/05/2021,16:56,0,preto,1,dentealhoC03.jpg,1842 kB,Redmi 7,2021:05:17 16:56:43,2250x4000,3.8 mm,1/25,2.2,800
dentealho,dentealhoC,dentealhoC04.jpg,17/05/2021,17:13,1,branco,1,dentealhoC04.jpg,780 kB,Redmi 7,2021:05:17 17:13:15,2250x4000,3.8 mm,1/50,2.2,400
dentealho,dentealhoC,dentealhoC05.jpg,17/05/2021,17:14,1,bege,1,dentealhoC05.jpg,216 kB,Redmi 7,2021:05:17 17:14:51,2250x4000,3.8 mm,1/25,2.2,500
dentealho,dentealhoC,dentealhoC06.jpg,17/05/2021,17:18,1,preto,1,dentealhoC06.jpg,2.7 MB,Redmi 7,2021:05:17 17:18:13,2250x4000,3.8 mm,1/12,2.2,2000
dentealho,dentealhoC,dentealhoC07.jpg,17/05/2021,17:26,1,branco,0,dentealhoC07.jpg,201 kB,Redmi 7,2021:05:17 17:26:59,2250x4000,3.8 mm,1/25,2.2,400
dentealho,dentealhoC,dentealhoC08.jpg,17/05/2021,17:29,1,bege,0,dentealhoC08.jpg,178 kB,Redmi 7,2021:05:17 17:29:11,2250x4000,3.8 mm,1/25,2.2,640
dentealho,dentealhoC,dentealhoC09.jpg,17/05/2021,17:31,1,preto,0,dentealhoC09.jpg,1476 kB,Redmi 7,2021:05:17 17:31:07,2250x4000,3.8 mm,1/12,2.2,3200
dentealho,dentealhoC,dentealhoC10.jpg,17/05/2021,17:37,0,branco,0,dentealhoC10.jpg,1469 kB,Redmi 7,2021:05:17 17:37:54,2250x4000,3.8 mm,1/12,2.2,9600
dentealho,dentealhoC,dentealhoC11.jpg,17/05/2021,17:39,0,bege,0,dentealhoC11.jpg,1062 kB,Redmi 7,2021:05:17 17:39:49,2250x4000,3.8 mm,1/12,2.2,9600
dentealho,dentealhoC,dentealhoC12.jpg,17/05/2021,17:41,0,preto,0,dentealhoC12.jpg,211 kB,Redmi 7,2021:05:17 17:41:51,2250x4000,3.8 mm,1/12,2.2,9600
ferramenta,ferramentaA,ferramA01.jpg,16/05/2021,16:42,0,branco,1,ferramA01.jpg,277 kB,Redmi 7,2021:05:16 16:42:56,2250x4000,3.8 mm,1/173,2.2,100
ferramenta,ferramentaA,ferramA02.jpg,16/05/2021,16:46,0,bege,1,ferramA02.jpg,284 kB,Redmi 7,2021:05:16 16:46:32,2250x4000,3.8 mm,1/100,2.2,125
ferramenta,ferramentaA,ferramA03.jpg,16/05/2021,16:49,0,azul,1,ferramA03.jpg,3.0 MB,Redmi 7,2021:05:16 16:49:17,2250x4000,3.8 mm,1/24,2.2,400
ferramenta,ferramentaA,ferramA04.jpg,16/05/2021,16:51,0,preto,1,ferramA04.jpg,2.9 MB,Redmi 7,2021:05:16 16:51:39,2250x4000,3.8 mm,1/24,2.2,400
ferramenta,ferramentaA,ferramA05.jpg,16/05/2021,18:49,1,branco,1,ferramA05.jpg,235 kB,Redmi 7,2021:05:16 18:49:12,2250x4000,3.8 mm,1/50,2.2,125
ferramenta,ferramentaA,ferramA06.jpg,16/05/2021,18:52,1,bege,1,ferramA06.jpg,220 kB,Redmi 7,2021:05:16 18:52:40,2250x4000,3.8 mm,1/50,2.2,200
ferramenta,ferramentaA,ferramA07.jpg,16/05/2021,18:55,1,preto,1,ferramA07.jpg,1935 kB,Redmi 7,2021:05:16 18:55:01,2250x4000,3.8 mm,1/20,2.2,1000
ferramenta,ferramentaA,ferramA08.jpg,16/05/2021,18:59,1,azul,1,ferramA08.jpg,1835 kB,Redmi 7,2021:05:16 18:59:25,2250x4000,3.8 mm,1/20,2.2,1600
ferramenta,ferramentaA,ferramA09.jpg,16/05/2021,19:17,1,branco,0,ferramA09.jpg,213 kB,Redmi 7,2021:05:16 19:17:47,2250x4000,3.8 mm,1/12,2.2,1600
ferramenta,ferramentaA,ferramA10.jpg,16/05/2021,19:20,1,bege,0,ferramA10.jpg,225 kB,Redmi 7,2021:05:16 19:20:51,2250x4000,3.8 mm,1/12,2.2,2000
ferramenta,ferramentaA,ferramA11.jpg,16/05/2021,19:23,1,azul,0,ferramA11.jpg,573 kB,Redmi 7,2021:05:16 19:23:42,2250x4000,3.8 mm,1/12,2.2,9600
ferramenta,ferramentaA,ferramA12.jpg,16/05/2021,19:26,1,preto,0,ferramA12.jpg,1045 kB,Redmi 7,2021:05:16 19:26:31,2250x4000,3.8 mm,1/12,2.2,9600
ferramenta,ferramentaB,ferramB01.jpg,16/05/2021,16:43,0,branco,1,ferramB01.jpg,260 kB,Redmi 7,2021:05:16 16:43:07,2250x4000,3.8 mm,1/158,2.2,100
ferramenta,ferramentaB,ferramB02.jpg,16/05/2021,16:46,0,bege,1,ferramB02.jpg,234 kB,Redmi 7,2021:05:16 16:46:47,2250x4000,3.8 mm,1/120,2.2,160
ferramenta,ferramentaB,ferramB03.jpg,16/05/2021,16:49,0,azul,1,ferramB03.jpg,2.3 MB,Redmi 7,2021:05:16 16:49:25,2250x4000,3.8 mm,1/30,2.2,400
ferramenta,ferramentaB,ferramB04.jpg,16/05/2021,16:51,0,preto,1,ferramB04.jpg,3.0 MB,Redmi 7,2021:05:16 16:51:48,2250x4000,3.8 mm,1/30,2.2,400
ferramenta,ferramentaB,ferramB05.jpg,16/05/2021,18:49,1,branco,1,ferramB05.jpg,227 kB,Redmi 7,2021:05:16 18:49:21,2250x4000,3.8 mm,1/50,2.2,125
ferramenta,ferramentaB,ferramB06.jpg,16/05/2021,18:52,1,bege,1,ferramB06.jpg,215 kB,Redmi 7,2021:05:16 18:52:57,2250x4000,3.8 mm,1/50,2.2,250
ferramenta,ferramentaB,ferramB07.jpg,16/05/2021,18:55,1,preto,1,ferramB07.jpg,1925 kB,Redmi 7,2021:05:16 18:55:10,2250x4000,3.8 mm,1/20,2.2,800
ferramenta,ferramentaB,ferramB08.jpg,16/05/2021,18:59,1,azul,1,ferramB08.jpg,1393 kB,Redmi 7,2021:05:16 18:59:40,2250x4000,3.8 mm,1/20,2.2,1250
ferramenta,ferramentaB,ferramB09.jpg,16/05/2021,19:18,1,branco,1,ferramB09.jpg,199 kB,Redmi 7,2021:05:16 19:18:00,2250x4000,3.8 mm,1/12,2.2,1600
ferramenta,ferramentaB,ferramB12.jpg,16/05/2021,19:26,1,preto,1,ferramB12.jpg,1264 kB,Redmi 7,2021:05:16 19:26:44,2250x4000,3.8 mm,1/12,2.2,9600
ferramenta,ferramentaB,ferramB13.jpg,16/05/2021,19:33,1,branco,0,ferramB13.jpg,364 kB,Redmi 7,2021:05:16 19:33:18,2250x4000,3.8 mm,1/12,2.2,6400
ferramenta,ferramentaB,ferramB14.jpg,16/05/2021,19:29,1,preto,0,ferramB14.jpg,250 kB,Redmi 7,2021:05:16 19:29:49,2250x4000,3.8 mm,1/12,2.2,9600
ferramenta,ferramentaC,ferramC01.jpg,16/05/2021,16:43,0,branco,1,ferramC01.jpg,292 kB,Redmi 7,2021:05:16 16:43:17,2250x4000,3.8 mm,1/158,2.2,100
ferramenta,ferramentaC,ferramC02.jpg,16/05/2021,16:46,0,bege,1,ferramC02.jpg,278 kB,Redmi 7,2021:05:16 16:46:54,2250x4000,3.8 mm,1/120,2.2,160
ferramenta,ferramentaC,ferramC03.jpg,16/05/2021,16:49,0,azul,1,ferramC03.jpg,2.7 MB,Redmi 7,2021:05:16 16:49:33,2250x4000,3.8 mm,1/24,2.2,400
ferramenta,ferramentaC,ferramC04.jpg,16/05/2021,16:51,0,preto,1,ferramC04.jpg,2.9 MB,Redmi 7,2021:05:16 16:51:55,2250x4000,3.8 mm,1/24,2.2,400
ferramenta,ferramentaC,ferramC05.jpg,16/05/2021,18:49,1,branco,1,ferramC05.jpg,222 kB,Redmi 7,2021:05:16 18:49:31,2250x4000,3.8 mm,1/50,2.2,125
ferramenta,ferramentaC,ferramC06.jpg,16/05/2021,18:53,1,bege,1,ferramC06.jpg,223 kB,Redmi 7,2021:05:16 18:53:05,2250x4000,3.8 mm,1/50,2.2,200
ferramenta,ferramentaC,ferramC07.jpg,16/05/2021,18:55,1,preto,1,ferramC07.jpg,2044 kB,Redmi 7,2021:05:16 18:55:22,2250x4000,3.8 mm,1/20,2.2,1250
ferramenta,ferramentaC,ferramC08.jpg,16/05/2021,18:59,1,azul,1,ferramC08.jpg,1747 kB,Redmi 7,2021:05:16 18:59:50,2250x4000,3.8 mm,1/20,2.2,1600
ferramenta,ferramentaC,ferramC09.jpg,16/05/2021,19:18,1,branco,0,ferramC09.jpg,220 kB,Redmi 7,2021:05:16 19:18:11,2250x4000,3.8 mm,1/12,2.2,1600
ferramenta,ferramentaC,ferramC10.jpg,16/05/2021,19:21,1,bege,0,ferramC10.jpg,306 kB,Redmi 7,2021:05:16 19:21:13,2250x4000,3.8 mm,1/12,2.2,2000
ferramenta,ferramentaC,ferramC11.jpg,16/05/2021,19:24,1,azul,0,ferramC11.jpg,699 kB,Redmi 7,2021:05:16 19:24:18,2250x4000,3.8 mm,1/12,2.2,9600
ferramenta,ferramentaC,ferramC12.jpg,16/05/2021,19:26,1,preto,0,ferramC12.jpg,1261 kB,Redmi 7,2021:05:16 19:26:55,2250x4000,3.8 mm,1/12,2.2,9600
ferramenta,ferramentaD,ferramD01.jpg,16/05/2021,16:43,0,branco,1,ferramD01.jpg,264 kB,Redmi 7,2021:05:16 16:43:28,2250x4000,3.8 mm,1/173,2.2,100
ferramenta,ferramentaD,ferramD02.jpg,16/05/2021,16:47,0,bege,1,ferramD02.jpg,270 kB,Redmi 7,2021:05:16 16:47:02,2250x4000,3.8 mm,1/120,2.2,125
ferramenta,ferramentaD,ferramD03.jpg,16/05/2021,16:49,0,azul,1,ferramD03.jpg,3.2 MB,Redmi 7,2021:05:16 16:49:47,2250x4000,3.8 mm,1/30,2.2,400
ferramenta,ferramentaD,ferramD04.jpg,16/05/2021,16:52,0,preto,1,ferramD04.jpg,3.3 MB,Redmi 7,2021:05:16 16:52:02,2250x4000,3.8 mm,1/30,2.2,400
ferramenta,ferramentaD,ferramD05.jpg,16/05/2021,18:49,1,branco,1,ferramD05.jpg,218 kB,Redmi 7,2021:05:16 18:49:40,2250x4000,3.8 mm,1/50,2.2,125
